scatter energy,scatter locations,absorption energies,absorption locations
0.381274,"[-13.4, 0.0, 80.6]",0.322506,"[0.0, -13.4, 80.6]"
0.396373,"[0.0, -13.4, 80.6]",0.282692,"[13.4, 0.0, 80.6]"
0.40781,"[13.4, 0.0, 80.6]",0.229502,"[0.0, 13.4, 80.6]"
0.333596,"[0.0, 13.4, 80.6]",0.271186,"[13.4, 0.0, 80.6]"
0.15034,"[10.6, 2.7, 39.2]",0.219709,"[13.4, 0.0, 80.6]"
0.391635,"[-13.4, 0.0, 80.6]",0.214175,"[0.0, 13.4, 80.6]"
0.351541,"[13.4, 0.0, 80.6]",0.0238063,"[-13.4, 0.0, 80.6]"
0.378276,"[13.4, 0.0, 80.6]",0.213539,"[0.0, 13.4, 80.6]"
0.418359,"[0.0, 13.4, 80.6]",0.281747,"[-13.4, 0.0, 80.6]"
0.417011,"[-13.4, 0.0, 80.6]",0.275484,"[0.0, 13.4, 80.6]"
0.351178,"[0.0, -13.4, 80.6]",0.346562,"[-13.4, 0.0, 80.6]"
0.135359,"[10.6, 2.7, 39.2]",0.0616814,"[13.4, 0.0, 80.6]"
0.108097,"[3.4, -5.0, 40.8]",0.437304,"[13.4, 0.0, 80.6]"
0.444517,"[10.6, 2.7, 39.2]",0.0791569,"[-2.3, -2.2, 41.3]"
0.17938,"[10.6, 2.7, 39.2]",0.121317,"[-13.4, 0.0, 80.6]"
0.409062,"[0.0, 13.4, 80.6]",0.264558,"[13.4, 0.0, 80.6]"
0.391599,"[-13.4, 0.0, 80.6]",0.220903,"[13.4, 0.0, 80.6]"
0.374295,"[0.0, 13.4, 80.6]",0.274883,"[-13.4, 0.0, 80.6]"
0.36468,"[0.0, 13.4, 80.6]",0.140157,"[13.4, 0.0, 80.6]"
0.343409,"[-13.4, 0.0, 80.6]",0.307736,"[0.0, -13.4, 80.6]"
0.416606,"[3.4, -5.0, 40.8]",0.260827,"[-2.3, -2.2, 41.3]"
0.387224,"[-13.4, 0.0, 80.6]",0.291182,"[13.4, 0.0, 80.6]"
0.396777,"[0.0, 13.4, 80.6]",0.333397,"[0.0, -13.4, 80.6]"
0.418742,"[13.4, 0.0, 80.6]",0.259833,"[0.0, -13.4, 80.6]"
0.423528,"[13.4, 0.0, 80.6]",0.300965,"[0.0, -13.4, 80.6]"
0.394358,"[0.0, 13.4, 80.6]",0.255563,"[13.4, 0.0, 80.6]"
0.0942535,"[-2.3, -2.2, 41.3]",0.389662,"[0.0, -13.4, 80.6]"
0.341294,"[0.0, -13.4, 80.6]",0.280701,"[-13.4, 0.0, 80.6]"
0.379818,"[0.0, 13.4, 80.6]",0.271365,"[-13.4, 0.0, 80.6]"
0.120104,"[10.6, 2.7, 39.2]",0.138276,"[13.4, 0.0, 80.6]"
0.356855,"[0.0, -13.4, 80.6]",0.0729043,"[0.0, 13.4, 80.6]"
0.356568,"[0.0, -13.4, 80.6]",0.327706,"[0.0, 13.4, 80.6]"
0.344126,"[0.0, 13.4, 80.6]",0.0283461,"[0.0, -13.4, 80.6]"
0.218258,"[10.6, 2.7, 39.2]",0.475894,"[0.0, -13.4, 80.6]"
0.355272,"[-13.4, 0.0, 80.6]",0.264104,"[0.0, 13.4, 80.6]"
0.0748108,"[3.4, -5.0, 40.8]",0.621002,"[0.0, -13.4, 80.6]"
0.429571,"[-13.4, 0.0, 80.6]",0.138044,"[0.0, -13.4, 80.6]"
0.342782,"[0.0, 13.4, 80.6]",0.169429,"[13.4, 0.0, 80.6]"
0.337392,"[-3.2, 3.5, 39.6]",0.209968,"[3.4, -5.0, 40.8]"
0.39871,"[-13.4, 0.0, 80.6]",0.209694,"[0.0, 13.4, 80.6]"
0.414416,"[13.4, 0.0, 80.6]",0.293896,"[0.0, 13.4, 80.6]"
0.435142,"[-13.4, 0.0, 80.6]",0.247734,"[0.0, 13.4, 80.6]"
0.407237,"[-13.4, 0.0, 80.6]",0.302878,"[0.0, 13.4, 80.6]"
0.379908,"[0.0, 13.4, 80.6]",0.223367,"[-13.4, 0.0, 80.6]"
0.14038,"[10.6, 2.7, 39.2]",0.502472,"[13.4, 0.0, 80.6]"
0.35022,"[13.4, 0.0, 80.6]",0.328743,"[-13.4, 0.0, 80.6]"
0.382743,"[0.0, -13.4, 80.6]",0.321571,"[-13.4, 0.0, 80.6]"
0.378818,"[13.4, 0.0, 80.6]",0.32296,"[0.0, 13.4, 80.6]"
0.380204,"[0.0, -13.4, 80.6]",0.313736,"[-13.4, 0.0, 80.6]"
0.341495,"[-13.4, 0.0, 80.6]",0.370176,"[0.0, -13.4, 80.6]"
0.376808,"[0.0, -13.4, 80.6]",0.239467,"[0.0, 13.4, 80.6]"
0.132482,"[3.4, -5.0, 40.8]",0.204331,"[13.4, 0.0, 80.6]"
0.369358,"[-13.4, 0.0, 80.6]",0.314188,"[0.0, 13.4, 80.6]"
0.404682,"[-13.4, 0.0, 80.6]",0.282557,"[0.0, -13.4, 80.6]"
0.420496,"[-13.4, 0.0, 80.6]",0.0654616,"[13.4, 0.0, 80.6]"
0.328995,"[-13.4, 0.0, 80.6]",0.346158,"[0.0, -13.4, 80.6]"
0.384029,"[0.0, -13.4, 80.6]",0.306221,"[0.0, 13.4, 80.6]"
0.0798874,"[-2.3, -2.2, 41.3]",0.0850845,"[-13.4, 0.0, 80.6]"
0.414686,"[0.0, -13.4, 80.6]",0.236305,"[-13.4, 0.0, 80.6]"
0.365241,"[13.4, 0.0, 80.6]",0.328353,"[0.0, -13.4, 80.6]"
0.433867,"[0.0, -13.4, 80.6]",0.244592,"[13.4, 0.0, 80.6]"
0.113203,"[3.4, -5.0, 40.8]",0.578741,"[13.4, 0.0, 80.6]"
0.367567,"[0.0, -13.4, 80.6]",0.324188,"[-13.4, 0.0, 80.6]"
0.110899,"[10.6, 2.7, 39.2]",0.172033,"[0.0, 13.4, 80.6]"
0.345916,"[0.0, -13.4, 80.6]",0.251262,"[-13.4, 0.0, 80.6]"
0.42156,"[0.0, -13.4, 80.6]",0.208965,"[13.4, 0.0, 80.6]"
0.368693,"[-13.4, 0.0, 80.6]",0.24433,"[0.0, -13.4, 80.6]"
0.351909,"[0.0, -13.4, 80.6]",0.2633,"[13.4, 0.0, 80.6]"
0.340293,"[13.4, 0.0, 80.6]",0.299454,"[0.0, 13.4, 80.6]"
0.356083,"[-13.4, 0.0, 80.6]",0.272842,"[0.0, 13.4, 80.6]"
0.360106,"[-13.4, 0.0, 80.6]",0.313313,"[0.0, -13.4, 80.6]"
0.421216,"[-13.4, 0.0, 80.6]",0.176468,"[13.4, 0.0, 80.6]"
0.42263,"[0.0, 13.4, 80.6]",0.259789,"[13.4, 0.0, 80.6]"
0.075239,"[10.6, 2.7, 39.2]",0.361772,"[0.0, 13.4, 80.6]"
0.341877,"[13.4, 0.0, 80.6]",0.266334,"[0.0, 13.4, 80.6]"
0.179037,"[10.6, 2.7, 39.2]",0.0486364,"[-13.4, 0.0, 80.6]"
0.362743,"[0.0, 13.4, 80.6]",0.323381,"[-13.4, 0.0, 80.6]"
0.428638,"[0.0, 13.4, 80.6]",0.265498,"[13.4, 0.0, 80.6]"
0.386471,"[-3.2, 3.5, 39.6]",0.212742,"[10.6, 2.7, 39.2]"
0.200861,"[3.4, -5.0, 40.8]",0.433232,"[0.0, 13.4, 80.6]"
0.418369,"[13.4, 0.0, 80.6]",0.268642,"[0.0, 13.4, 80.6]"
0.350082,"[0.0, -13.4, 80.6]",0.326981,"[0.0, 13.4, 80.6]"
0.375314,"[13.4, 0.0, 80.6]",0.267683,"[0.0, 13.4, 80.6]"
0.428869,"[-13.4, 0.0, 80.6]",0.196262,"[0.0, -13.4, 80.6]"
0.390963,"[13.4, 0.0, 80.6]",0.232125,"[0.0, -13.4, 80.6]"
0.408543,"[0.0, 13.4, 80.6]",0.213061,"[13.4, 0.0, 80.6]"
0.431227,"[-13.4, 0.0, 80.6]",0.183753,"[13.4, 0.0, 80.6]"
0.389739,"[0.0, -13.4, 80.6]",0.290932,"[-13.4, 0.0, 80.6]"
0.427463,"[-13.4, 0.0, 80.6]",0.21987,"[0.0, -13.4, 80.6]"
0.374625,"[-13.4, 0.0, 80.6]",0.0535936,"[0.0, 13.4, 80.6]"
0.368123,"[0.0, -13.4, 80.6]",0.338183,"[0.0, 13.4, 80.6]"
0.35121,"[0.0, -13.4, 80.6]",0.326769,"[13.4, 0.0, 80.6]"
0.386229,"[10.6, 2.7, 39.2]",0.290156,"[-3.2, 3.5, 39.6]"
0.371784,"[-13.4, 0.0, 80.6]",0.317754,"[0.0, 13.4, 80.6]"
0.384392,"[0.0, 13.4, 80.6]",0.211348,"[13.4, 0.0, 80.6]"
0.378462,"[0.0, -13.4, 80.6]",0.249945,"[13.4, 0.0, 80.6]"
0.369311,"[0.0, -13.4, 80.6]",0.268848,"[13.4, 0.0, 80.6]"
0.346425,"[13.4, 0.0, 80.6]",0.276629,"[0.0, 13.4, 80.6]"
0.407185,"[-13.4, 0.0, 80.6]",0.211414,"[0.0, -13.4, 80.6]"
0.367517,"[0.0, 13.4, 80.6]",0.324557,"[13.4, 0.0, 80.6]"
0.421623,"[0.0, 13.4, 80.6]",0.0993228,"[0.0, -13.4, 80.6]"
0.365716,"[0.0, 13.4, 80.6]",0.25658,"[0.0, -13.4, 80.6]"
0.35442,"[13.4, 0.0, 80.6]",0.330249,"[0.0, -13.4, 80.6]"
0.391352,"[0.0, -13.4, 80.6]",0.301855,"[0.0, 13.4, 80.6]"
0.357793,"[-13.4, 0.0, 80.6]",0.281133,"[13.4, 0.0, 80.6]"
0.112445,"[3.4, -5.0, 40.8]",0.525957,"[13.4, 0.0, 80.6]"
0.369909,"[0.0, -13.4, 80.6]",0.278401,"[-13.4, 0.0, 80.6]"
0.425148,"[0.0, 13.4, 80.6]",0.188983,"[13.4, 0.0, 80.6]"
0.357979,"[0.0, 13.4, 80.6]",0.349236,"[-13.4, 0.0, 80.6]"
0.37659,"[13.4, 0.0, 80.6]",0.307692,"[0.0, 13.4, 80.6]"
0.366924,"[13.4, 0.0, 80.6]",0.309341,"[0.0, 13.4, 80.6]"
0.424686,"[-13.4, 0.0, 80.6]",0.294482,"[0.0, -13.4, 80.6]"
0.387404,"[13.4, 0.0, 80.6]",0.168012,"[0.0, -13.4, 80.6]"
0.412999,"[-13.4, 0.0, 80.6]",0.0559992,"[13.4, 0.0, 80.6]"
0.159784,"[10.6, 2.7, 39.2]",0.0454859,"[-13.4, 0.0, 80.6]"
0.147675,"[3.4, -5.0, 40.8]",0.123198,"[-13.4, 0.0, 80.6]"
0.380375,"[0.0, -13.4, 80.6]",0.265914,"[-13.4, 0.0, 80.6]"
0.400633,"[-13.4, 0.0, 80.6]",0.24813,"[0.0, -13.4, 80.6]"
0.364505,"[0.0, 13.4, 80.6]",0.285578,"[-13.4, 0.0, 80.6]"
0.40027,"[-13.4, 0.0, 80.6]",0.236712,"[0.0, -13.4, 80.6]"
0.342417,"[-13.4, 0.0, 80.6]",0.335153,"[0.0, 13.4, 80.6]"
0.377978,"[-13.4, 0.0, 80.6]",0.271814,"[0.0, -13.4, 80.6]"
0.379617,"[0.0, 13.4, 80.6]",0.303161,"[-13.4, 0.0, 80.6]"
0.386986,"[-13.4, 0.0, 80.6]",0.290923,"[13.4, 0.0, 80.6]"
0.376317,"[13.4, 0.0, 80.6]",0.332846,"[0.0, -13.4, 80.6]"
0.424357,"[0.0, 13.4, 80.6]",0.274741,"[13.4, 0.0, 80.6]"
0.417623,"[0.0, -13.4, 80.6]",0.264217,"[13.4, 0.0, 80.6]"
0.340474,"[-13.4, 0.0, 80.6]",0.344079,"[0.0, -13.4, 80.6]"
0.354343,"[13.4, 0.0, 80.6]",0.326157,"[0.0, -13.4, 80.6]"
0.356113,"[0.0, 13.4, 80.6]",0.326203,"[-13.4, 0.0, 80.6]"
0.411994,"[0.0, -13.4, 80.6]",0.0539954,"[0.0, 13.4, 80.6]"
0.411894,"[-13.4, 0.0, 80.6]",0.290418,"[13.4, 0.0, 80.6]"
0.335201,"[0.0, 13.4, 80.6]",0.304088,"[-13.4, 0.0, 80.6]"
0.348467,"[-13.4, 0.0, 80.6]",0.303373,"[0.0, 13.4, 80.6]"
0.334891,"[-13.4, 0.0, 80.6]",0.266591,"[0.0, -13.4, 80.6]"
0.39424,"[0.0, 13.4, 80.6]",0.30707,"[-13.4, 0.0, 80.6]"
0.427921,"[0.0, 13.4, 80.6]",0.281883,"[0.0, -13.4, 80.6]"
0.335273,"[13.4, 0.0, 80.6]",0.299901,"[0.0, -13.4, 80.6]"
0.371164,"[-13.4, 0.0, 80.6]",0.272151,"[13.4, 0.0, 80.6]"
0.395028,"[-13.4, 0.0, 80.6]",0.231426,"[0.0, 13.4, 80.6]"
0.07333,"[3.4, -5.0, 40.8]",0.624326,"[0.0, -13.4, 80.6]"
0.41051,"[0.0, 13.4, 80.6]",0.233192,"[0.0, -13.4, 80.6]"
0.361247,"[3.4, -5.0, 40.8]",0.28568,"[-2.3, -2.2, 41.3]"
0.393121,"[0.0, 13.4, 80.6]",0.208881,"[13.4, 0.0, 80.6]"
0.381732,"[0.0, -13.4, 80.6]",0.19336,"[13.4, 0.0, 80.6]"
0.387104,"[13.4, 0.0, 80.6]",0.221522,"[0.0, -13.4, 80.6]"
0.357351,"[0.0, -13.4, 80.6]",0.249696,"[0.0, 13.4, 80.6]"
0.407196,"[-13.4, 0.0, 80.6]",0.19537,"[0.0, -13.4, 80.6]"
0.46938,"[-13.4, 0.0, 80.6]",0.180668,"[10.6, 2.7, 39.2]"
0.383172,"[13.4, 0.0, 80.6]",0.2612,"[0.0, -13.4, 80.6]"
0.423012,"[0.0, -13.4, 80.6]",0.180827,"[13.4, 0.0, 80.6]"
0.115731,"[3.4, -5.0, 40.8]",0.416183,"[0.0, -13.4, 80.6]"
0.0943838,"[-3.2, 3.5, 39.6]",0.475326,"[0.0, 13.4, 80.6]"
0.406006,"[0.0, -13.4, 80.6]",0.302468,"[0.0, 13.4, 80.6]"
0.372893,"[0.0, 13.4, 80.6]",0.0266567,"[13.4, 0.0, 80.6]"
0.41729,"[0.0, 13.4, 80.6]",0.22615,"[13.4, 0.0, 80.6]"
0.385672,"[13.4, 0.0, 80.6]",0.324638,"[0.0, -13.4, 80.6]"
0.426714,"[0.0, 13.4, 80.6]",0.262289,"[13.4, 0.0, 80.6]"
0.350332,"[13.4, 0.0, 80.6]",0.260252,"[-13.4, 0.0, 80.6]"
0.32837,"[0.0, -13.4, 80.6]",0.305169,"[-13.4, 0.0, 80.6]"
0.386519,"[3.4, -5.0, 40.8]",0.261779,"[-2.3, -2.2, 41.3]"
0.355803,"[0.0, 13.4, 80.6]",0.318036,"[-13.4, 0.0, 80.6]"
0.0687195,"[10.6, 2.7, 39.2]",0.341928,"[0.0, 13.4, 80.6]"
0.388942,"[0.0, 13.4, 80.6]",0.255217,"[-13.4, 0.0, 80.6]"
0.359726,"[0.0, 13.4, 80.6]",0.238078,"[13.4, 0.0, 80.6]"
0.408762,"[-13.4, 0.0, 80.6]",0.236622,"[0.0, -13.4, 80.6]"
0.152839,"[10.6, 2.7, 39.2]",0.324129,"[13.4, 0.0, 80.6]"
0.152839,"[10.6, 2.7, 39.2]",0.231051,"[0.0, -13.4, 80.6]"
0.412426,"[0.0, 13.4, 80.6]",0.23551,"[0.0, -13.4, 80.6]"
0.384217,"[13.4, 0.0, 80.6]",0.302778,"[-13.4, 0.0, 80.6]"
0.343926,"[-13.4, 0.0, 80.6]",0.293531,"[0.0, -13.4, 80.6]"
0.353086,"[0.0, 13.4, 80.6]",0.0865233,"[13.4, 0.0, 80.6]"
0.333998,"[0.0, 13.4, 80.6]",0.312553,"[-13.4, 0.0, 80.6]"
0.392442,"[-13.4, 0.0, 80.6]",0.242558,"[0.0, -13.4, 80.6]"
0.395039,"[0.0, -13.4, 80.6]",0.227723,"[13.4, 0.0, 80.6]"
0.116122,"[10.6, 2.7, 39.2]",0.533772,"[0.0, 13.4, 80.6]"
0.37248,"[13.4, 0.0, 80.6]",0.313232,"[0.0, -13.4, 80.6]"
0.384217,"[-13.4, 0.0, 80.6]",0.315228,"[0.0, -13.4, 80.6]"
0.367755,"[0.0, 13.4, 80.6]",0.0342774,"[0.0, -13.4, 80.6]"
0.39136,"[-13.4, 0.0, 80.6]",0.256514,"[0.0, 13.4, 80.6]"
0.375083,"[0.0, 13.4, 80.6]",0.242351,"[13.4, 0.0, 80.6]"
0.112743,"[3.4, -5.0, 40.8]",0.57533,"[0.0, -13.4, 80.6]"
0.141036,"[10.6, 2.7, 39.2]",0.565358,"[13.4, 0.0, 80.6]"
0.397722,"[-13.4, 0.0, 80.6]",0.244234,"[13.4, 0.0, 80.6]"
0.366588,"[13.4, 0.0, 80.6]",0.317951,"[0.0, 13.4, 80.6]"
0.328485,"[0.0, 13.4, 80.6]",0.233998,"[13.4, 0.0, 80.6]"
0.329682,"[-13.4, 0.0, 80.6]",0.25213,"[0.0, 13.4, 80.6]"
0.198863,"[10.6, 2.7, 39.2]",0.153672,"[0.0, -13.4, 80.6]"
0.376076,"[-13.4, 0.0, 80.6]",0.266771,"[13.4, 0.0, 80.6]"
0.351086,"[0.0, 13.4, 80.6]",0.333357,"[13.4, 0.0, 80.6]"
0.357897,"[-13.4, 0.0, 80.6]",0.329105,"[0.0, 13.4, 80.6]"
0.390479,"[-13.4, 0.0, 80.6]",0.0653477,"[13.4, 0.0, 80.6]"
0.337292,"[13.4, 0.0, 80.6]",0.281921,"[0.0, -13.4, 80.6]"
0.412886,"[-13.4, 0.0, 80.6]",0.221823,"[0.0, 13.4, 80.6]"
0.350004,"[0.0, 13.4, 80.6]",0.300818,"[13.4, 0.0, 80.6]"
0.35455,"[0.0, -13.4, 80.6]",0.275617,"[-13.4, 0.0, 80.6]"
0.426834,"[0.0, 13.4, 80.6]",0.220561,"[13.4, 0.0, 80.6]"
0.346914,"[0.0, 13.4, 80.6]",0.32519,"[-13.4, 0.0, 80.6]"
0.110811,"[3.4, -5.0, 40.8]",0.576111,"[0.0, -13.4, 80.6]"
0.110218,"[3.4, -5.0, 40.8]",0.367847,"[13.4, 0.0, 80.6]"
0.164981,"[3.4, -5.0, 40.8]",0.523722,"[-13.4, 0.0, 80.6]"
0.395873,"[0.0, 13.4, 80.6]",0.292074,"[0.0, -13.4, 80.6]"
0.368906,"[-13.4, 0.0, 80.6]",0.311677,"[13.4, 0.0, 80.6]"
0.347842,"[0.0, 13.4, 80.6]",0.29184,"[0.0, -13.4, 80.6]"
0.345523,"[0.0, -13.4, 80.6]",0.269197,"[-13.4, 0.0, 80.6]"
0.343401,"[0.0, -13.4, 80.6]",0.123116,"[0.0, 13.4, 80.6]"
0.365918,"[13.4, 0.0, 80.6]",0.32038,"[0.0, -13.4, 80.6]"
0.359116,"[0.0, 13.4, 80.6]",0.263547,"[-13.4, 0.0, 80.6]"
0.425438,"[3.4, -5.0, 40.8]",0.269473,"[10.6, 2.7, 39.2]"
0.404774,"[-13.4, 0.0, 80.6]",0.296152,"[0.0, 13.4, 80.6]"
0.369931,"[0.0, -13.4, 80.6]",0.316944,"[-13.4, 0.0, 80.6]"
0.37982,"[0.0, -13.4, 80.6]",0.318187,"[13.4, 0.0, 80.6]"
0.384777,"[-13.4, 0.0, 80.6]",0.258378,"[0.0, 13.4, 80.6]"
0.184823,"[3.4, -5.0, 40.8]",0.54671,"[0.0, 13.4, 80.6]"
0.387053,"[13.4, 0.0, 80.6]",0.206615,"[0.0, 13.4, 80.6]"
0.354887,"[0.0, -13.4, 80.6]",0.265327,"[0.0, 13.4, 80.6]"
0.402158,"[0.0, -13.4, 80.6]",0.237334,"[13.4, 0.0, 80.6]"
0.354428,"[-13.4, 0.0, 80.6]",0.293457,"[13.4, 0.0, 80.6]"
0.422465,"[0.0, -13.4, 80.6]",0.286057,"[0.0, 13.4, 80.6]"
0.466979,"[-13.4, 0.0, 80.6]",0.169977,"[10.6, 2.7, 39.2]"
0.422359,"[13.4, 0.0, 80.6]",0.267229,"[0.0, 13.4, 80.6]"
0.378205,"[-13.4, 0.0, 80.6]",0.301382,"[13.4, 0.0, 80.6]"
0.375374,"[-13.4, 0.0, 80.6]",0.241674,"[0.0, -13.4, 80.6]"
0.420389,"[-13.4, 0.0, 80.6]",0.268086,"[0.0, -13.4, 80.6]"
0.373597,"[0.0, -13.4, 80.6]",0.0434454,"[13.4, 0.0, 80.6]"
0.376945,"[3.4, -5.0, 40.8]",0.338014,"[10.6, 2.7, 39.2]"
0.374516,"[0.0, 13.4, 80.6]",0.257861,"[13.4, 0.0, 80.6]"
0.362753,"[0.0, -13.4, 80.6]",0.315695,"[-13.4, 0.0, 80.6]"
0.415054,"[-13.4, 0.0, 80.6]",0.194607,"[0.0, 13.4, 80.6]"
0.415964,"[-13.4, 0.0, 80.6]",0.19837,"[0.0, 13.4, 80.6]"
0.35167,"[0.0, -13.4, 80.6]",0.243219,"[13.4, 0.0, 80.6]"
0.377918,"[-13.4, 0.0, 80.6]",0.23369,"[13.4, 0.0, 80.6]"
0.332249,"[13.4, 0.0, 80.6]",0.313963,"[0.0, -13.4, 80.6]"
0.366962,"[-13.4, 0.0, 80.6]",0.226805,"[0.0, 13.4, 80.6]"
0.344499,"[13.4, 0.0, 80.6]",0.335898,"[0.0, -13.4, 80.6]"
0.41187,"[-13.4, 0.0, 80.6]",0.222169,"[0.0, -13.4, 80.6]"
0.471724,"[0.0, 13.4, 80.6]",0.180092,"[3.4, -5.0, 40.8]"
0.140529,"[10.6, 2.7, 39.2]",0.476509,"[13.4, 0.0, 80.6]"
0.444893,"[10.6, 2.7, 39.2]",0.234066,"[-2.3, -2.2, 41.3]"
0.36902,"[-13.4, 0.0, 80.6]",0.350678,"[13.4, 0.0, 80.6]"
0.38063,"[-13.4, 0.0, 80.6]",0.296606,"[0.0, 13.4, 80.6]"
0.391674,"[-13.4, 0.0, 80.6]",0.301715,"[0.0, -13.4, 80.6]"
0.398751,"[13.4, 0.0, 80.6]",0.212047,"[-13.4, 0.0, 80.6]"
0.340342,"[0.0, -13.4, 80.6]",0.269594,"[13.4, 0.0, 80.6]"
0.396245,"[-13.4, 0.0, 80.6]",0.283853,"[13.4, 0.0, 80.6]"
0.347389,"[0.0, 13.4, 80.6]",0.297582,"[-13.4, 0.0, 80.6]"
0.357928,"[0.0, 13.4, 80.6]",0.319167,"[0.0, -13.4, 80.6]"
0.431109,"[-13.4, 0.0, 80.6]",0.21058,"[13.4, 0.0, 80.6]"
0.379557,"[-13.4, 0.0, 80.6]",0.32598,"[0.0, -13.4, 80.6]"
0.369884,"[0.0, -13.4, 80.6]",0.274221,"[13.4, 0.0, 80.6]"
0.407276,"[0.0, -13.4, 80.6]",0.234696,"[-13.4, 0.0, 80.6]"
0.374038,"[-13.4, 0.0, 80.6]",0.256834,"[13.4, 0.0, 80.6]"
0.432059,"[-13.4, 0.0, 80.6]",0.247944,"[0.0, 13.4, 80.6]"
0.396217,"[-13.4, 0.0, 80.6]",0.28364,"[0.0, 13.4, 80.6]"
0.184565,"[3.4, -5.0, 40.8]",0.494455,"[0.0, 13.4, 80.6]"
0.38703,"[-13.4, 0.0, 80.6]",0.173611,"[13.4, 0.0, 80.6]"
0.361398,"[13.4, 0.0, 80.6]",0.171056,"[0.0, -13.4, 80.6]"
0.392581,"[0.0, 13.4, 80.6]",0.255612,"[-13.4, 0.0, 80.6]"
0.422297,"[-13.4, 0.0, 80.6]",0.191377,"[13.4, 0.0, 80.6]"
0.195623,"[3.4, -5.0, 40.8]",0.4842,"[0.0, 13.4, 80.6]"
0.352351,"[-13.4, 0.0, 80.6]",0.274752,"[0.0, 13.4, 80.6]"
0.0912816,"[10.6, 2.7, 39.2]",0.413569,"[0.0, 13.4, 80.6]"
0.416376,"[0.0, -13.4, 80.6]",0.168396,"[-13.4, 0.0, 80.6]"
0.400198,"[-13.4, 0.0, 80.6]",0.274989,"[0.0, -13.4, 80.6]"
0.149342,"[10.6, 2.7, 39.2]",0.531713,"[0.0, -13.4, 80.6]"
0.417613,"[-13.4, 0.0, 80.6]",0.229669,"[0.0, -13.4, 80.6]"
0.406118,"[-13.4, 0.0, 80.6]",0.316314,"[13.4, 0.0, 80.6]"
0.407614,"[0.0, -13.4, 80.6]",0.241344,"[-13.4, 0.0, 80.6]"
0.328889,"[-13.4, 0.0, 80.6]",0.225426,"[0.0, -13.4, 80.6]"
0.355049,"[13.4, 0.0, 80.6]",0.284941,"[-13.4, 0.0, 80.6]"
0.255095,"[10.6, 2.7, 39.2]",0.457683,"[-13.4, 0.0, 80.6]"
0.410398,"[0.0, 13.4, 80.6]",0.0897242,"[-13.4, 0.0, 80.6]"
0.354615,"[0.0, -13.4, 80.6]",0.17078,"[13.4, 0.0, 80.6]"
0.338895,"[-13.4, 0.0, 80.6]",0.295085,"[0.0, 13.4, 80.6]"
0.337691,"[-13.4, 0.0, 80.6]",0.353899,"[0.0, 13.4, 80.6]"
0.361939,"[-13.4, 0.0, 80.6]",0.26938,"[0.0, 13.4, 80.6]"
0.381308,"[0.0, 13.4, 80.6]",0.319187,"[-13.4, 0.0, 80.6]"
0.386586,"[0.0, -13.4, 80.6]",0.302035,"[13.4, 0.0, 80.6]"
0.393206,"[-13.4, 0.0, 80.6]",0.073418,"[0.0, -13.4, 80.6]"
0.425281,"[-13.4, 0.0, 80.6]",0.277919,"[13.4, 0.0, 80.6]"
0.372825,"[-13.4, 0.0, 80.6]",0.250054,"[0.0, -13.4, 80.6]"
0.340072,"[-13.4, 0.0, 80.6]",0.333892,"[0.0, 13.4, 80.6]"
0.349097,"[13.4, 0.0, 80.6]",0.338637,"[0.0, 13.4, 80.6]"
0.361855,"[-13.4, 0.0, 80.6]",0.0599662,"[0.0, 13.4, 80.6]"
0.0980875,"[3.4, -5.0, 40.8]",0.576432,"[-13.4, 0.0, 80.6]"
0.387076,"[13.4, 0.0, 80.6]",0.293129,"[-13.4, 0.0, 80.6]"
0.391143,"[0.0, 13.4, 80.6]",0.231461,"[13.4, 0.0, 80.6]"
0.38509,"[13.4, 0.0, 80.6]",0.218553,"[0.0, -13.4, 80.6]"
0.148757,"[10.6, 2.7, 39.2]",0.45813,"[13.4, 0.0, 80.6]"
0.401367,"[13.4, 0.0, 80.6]",0.175532,"[0.0, 13.4, 80.6]"
0.406784,"[0.0, 13.4, 80.6]",0.34654,"[13.4, 0.0, 80.6]"
0.347208,"[13.4, 0.0, 80.6]",0.277143,"[0.0, 13.4, 80.6]"
0.376063,"[13.4, 0.0, 80.6]",0.309058,"[0.0, -13.4, 80.6]"
0.414503,"[0.0, -13.4, 80.6]",0.264224,"[0.0, 13.4, 80.6]"
0.0846376,"[10.6, 2.7, 39.2]",0.300643,"[13.4, 0.0, 80.6]"
0.115606,"[3.4, -5.0, 40.8]",0.0463483,"[0.0, -13.4, 80.6]"
0.391466,"[3.4, -5.0, 40.8]",0.0562202,"[-3.2, 3.5, 39.6]"
0.359913,"[-13.4, 0.0, 80.6]",0.279763,"[0.0, -13.4, 80.6]"
0.116016,"[3.4, -5.0, 40.8]",0.238481,"[13.4, 0.0, 80.6]"
0.392867,"[13.4, 0.0, 80.6]",0.296577,"[0.0, -13.4, 80.6]"
0.38748,"[13.4, 0.0, 80.6]",0.0729796,"[-13.4, 0.0, 80.6]"
0.419344,"[0.0, 13.4, 80.6]",0.277344,"[0.0, -13.4, 80.6]"
0.380093,"[13.4, 0.0, 80.6]",0.252038,"[0.0, -13.4, 80.6]"
0.418926,"[0.0, 13.4, 80.6]",0.274805,"[0.0, -13.4, 80.6]"
0.361122,"[0.0, 13.4, 80.6]",0.269029,"[-13.4, 0.0, 80.6]"
0.366588,"[13.4, 0.0, 80.6]",0.212249,"[0.0, -13.4, 80.6]"
