scatter energy,scatter locations,absorption energies,absorption locations,scatter channels,absorption channels
0.40581967213114756,"[-2.3, -2.2, 41.3]",0.25751020408163267,"[-3.2, 3.5, 39.6]",1,0
0.1920168067226891,"[10.6, 2.7, 39.2]",0.4643776824034335,"[0.0, -13.4, 80.6]",3,7
0.3584057971014493,"[13.4, 0.0, 80.6]",0.3061797752808989,"[-13.4, 0.0, 80.6]",6,4
0.3927049180327869,"[-2.3, -2.2, 41.3]",0.26134453781512607,"[10.6, 2.7, 39.2]",1,3
0.39141630901287555,"[0.0, -13.4, 80.6]",0.2654494382022472,"[-13.4, 0.0, 80.6]",7,4
0.405722460658083,"[0.0, -13.4, 80.6]",0.25,"[-13.4, 0.0, 80.6]",7,4
0.23151260504201682,"[10.6, 2.7, 39.2]",0.43258426966292135,"[-13.4, 0.0, 80.6]",3,4
0.1131967213114754,"[-2.3, -2.2, 41.3]",0.5497101449275362,"[13.4, 0.0, 80.6]",1,6
0.21218487394957983,"[10.6, 2.7, 39.2]",0.4550561797752809,"[-13.4, 0.0, 80.6]",3,4
0.3983265306122449,"[-3.2, 3.5, 39.6]",0.26134453781512607,"[10.6, 2.7, 39.2]",0,3
0.3791803278688525,"[-2.3, -2.2, 41.3]",0.2734285714285714,"[-3.2, 3.5, 39.6]",1,0
0.4177049180327869,"[-2.3, -2.2, 41.3]",0.2526122448979592,"[-3.2, 3.5, 39.6]",1,0
0.4101123595505618,"[-13.4, 0.0, 80.6]",0.2526466380543634,"[0.0, -13.4, 80.6]",4,7
0.3609550561797753,"[-13.4, 0.0, 80.6]",0.2927038626609442,"[0.0, -13.4, 80.6]",4,7
0.4056734693877551,"[-3.2, 3.5, 39.6]",0.25,"[10.6, 2.7, 39.2]",0,3
0.33146067415730335,"[-13.4, 0.0, 80.6]",0.33552278820375336,"[0.0, 13.4, 80.6]",4,5
0.3468115942028986,"[13.4, 0.0, 80.6]",0.3055793991416309,"[0.0, -13.4, 80.6]",6,7
0.36420289855072463,"[13.4, 0.0, 80.6]",0.2984263233190272,"[0.0, -13.4, 80.6]",6,7
0.3886065573770492,"[-2.3, -2.2, 41.3]",0.2640408163265306,"[-3.2, 3.5, 39.6]",1,0
0.4000819672131148,"[-2.3, -2.2, 41.3]",0.2533613445378151,"[10.6, 2.7, 39.2]",1,3
0.1897560975609756,"[3.4, -5.0, 40.8]",0.4705056179775281,"[-13.4, 0.0, 80.6]",2,4
0.09915966386554621,"[10.6, 2.7, 39.2]",0.5671014492753623,"[13.4, 0.0, 80.6]",3,6
0.35026809651474533,"[0.0, 13.4, 80.6]",0.3089887640449438,"[-13.4, 0.0, 80.6]",5,4
0.40672268907563025,"[10.6, 2.7, 39.2]",0.26485714285714285,"[-3.2, 3.5, 39.6]",3,0
0.10689795918367347,"[-3.2, 3.5, 39.6]",0.5516452074391989,"[0.0, -13.4, 80.6]",0,7
0.3627536231884058,"[13.4, 0.0, 80.6]",0.3020107238605898,"[0.0, 13.4, 80.6]",6,5
0.411444921316166,"[0.0, -13.4, 80.6]",0.25375335120643433,"[0.0, 13.4, 80.6]",7,5
0.14159183673469386,"[-3.2, 3.5, 39.6]",0.5144492131616596,"[0.0, -13.4, 80.6]",0,7
0.36852646638054365,"[0.0, -13.4, 80.6]",0.29608695652173916,"[13.4, 0.0, 80.6]",7,6
0.08040983606557377,"[-2.3, -2.2, 41.3]",0.5861930294906167,"[0.0, 13.4, 80.6]",1,5
0.3957081545064378,"[0.0, -13.4, 80.6]",0.26855072463768115,"[13.4, 0.0, 80.6]",7,6
0.19188524590163933,"[-2.3, -2.2, 41.3]",0.4656521739130435,"[13.4, 0.0, 80.6]",1,6
0.41782608695652174,"[13.4, 0.0, 80.6]",0.25407725321888414,"[0.0, -13.4, 80.6]",6,7
0.4060162601626016,"[3.4, -5.0, 40.8]",0.25546938775510203,"[-3.2, 3.5, 39.6]",2,0
0.3642346208869814,"[0.0, -13.4, 80.6]",0.2949438202247191,"[-13.4, 0.0, 80.6]",7,4
0.4058988764044944,"[-13.4, 0.0, 80.6]",0.24705093833780162,"[0.0, 13.4, 80.6]",4,5
0.060737704918032785,"[-2.3, -2.2, 41.3]",0.6049597855227882,"[0.0, 13.4, 80.6]",1,5
0.34269662921348315,"[-13.4, 0.0, 80.6]",0.3141630901287554,"[0.0, -13.4, 80.6]",4,7
0.37171581769437,"[0.0, 13.4, 80.6]",0.28792134831460675,"[-13.4, 0.0, 80.6]",5,4
0.26495934959349593,"[3.4, -5.0, 40.8]",0.38780160857908846,"[0.0, 13.4, 80.6]",2,5
0.36420289855072463,"[13.4, 0.0, 80.6]",0.2955650929899857,"[0.0, -13.4, 80.6]",6,7
0.11342857142857142,"[-3.2, 3.5, 39.6]",0.5444921316165952,"[0.0, -13.4, 80.6]",0,7
0.3623324396782842,"[0.0, 13.4, 80.6]",0.29353932584269665,"[-13.4, 0.0, 80.6]",5,4
0.3297551020408163,"[-3.2, 3.5, 39.6]",0.33286885245901643,"[-2.3, -2.2, 41.3]",0,1
0.39762295081967214,"[-2.3, -2.2, 41.3]",0.26893877551020406,"[-3.2, 3.5, 39.6]",1,0
0.3707865168539326,"[-13.4, 0.0, 80.6]",0.28125894134477825,"[0.0, -13.4, 80.6]",4,7
0.09844262295081967,"[-2.3, -2.2, 41.3]",0.5580428954423593,"[0.0, 13.4, 80.6]",1,5
0.3898360655737705,"[-2.3, -2.2, 41.3]",0.27024390243902435,"[3.4, -5.0, 40.8]",1,2
0.1202439024390244,"[3.4, -5.0, 40.8]",0.5407303370786517,"[-13.4, 0.0, 80.6]",2,4
0.1957983193277311,"[10.6, 2.7, 39.2]",0.461516452074392,"[0.0, -13.4, 80.6]",3,7
0.4264705882352941,"[10.6, 2.7, 39.2]",0.22593495934959348,"[3.4, -5.0, 40.8]",3,2
0.26780487804878045,"[3.4, -5.0, 40.8]",0.38780160857908846,"[0.0, 13.4, 80.6]",2,5
0.17184873949579832,"[10.6, 2.7, 39.2]",0.48297567954220316,"[0.0, -13.4, 80.6]",3,7
0.39986595174262735,"[0.0, 13.4, 80.6]",0.25550786838340483,"[0.0, -13.4, 80.6]",5,7
0.40317073170731704,"[3.4, -5.0, 40.8]",0.24893877551020407,"[-3.2, 3.5, 39.6]",2,0
0.05714285714285714,"[10.6, 2.7, 39.2]",0.6105797101449275,"[13.4, 0.0, 80.6]",3,6
0.18485714285714286,"[-3.2, 3.5, 39.6]",0.4786956521739131,"[13.4, 0.0, 80.6]",0,6
0.36235955056179775,"[-13.4, 0.0, 80.6]",0.29262734584450406,"[0.0, 13.4, 80.6]",4,5
0.4194308943089431,"[3.4, -5.0, 40.8]",0.2415966386554622,"[10.6, 2.7, 39.2]",2,3
0.19747899159663865,"[10.6, 2.7, 39.2]",0.4592696629213483,"[-13.4, 0.0, 80.6]",3,4
0.3792134831460674,"[-13.4, 0.0, 80.6]",0.2819034852546917,"[0.0, 13.4, 80.6]",4,5
0.11342857142857142,"[-3.2, 3.5, 39.6]",0.5545064377682404,"[0.0, -13.4, 80.6]",0,7
0.40715307582260374,"[0.0, -13.4, 80.6]",0.25140449438202245,"[-13.4, 0.0, 80.6]",7,4
0.41373983739837394,"[3.4, -5.0, 40.8]",0.244344262295082,"[-2.3, -2.2, 41.3]",2,1
0.344206008583691,"[0.0, -13.4, 80.6]",0.3160112359550562,"[-13.4, 0.0, 80.6]",7,4
0.0702439024390244,"[3.4, -5.0, 40.8]",0.587391304347826,"[13.4, 0.0, 80.6]",2,6
0.36566523605150214,"[0.0, -13.4, 80.6]",0.29353932584269665,"[-13.4, 0.0, 80.6]",7,4
0.3595081967213115,"[-2.3, -2.2, 41.3]",0.2930081300813008,"[3.4, -5.0, 40.8]",1,2
0.09831932773109243,"[10.6, 2.7, 39.2]",0.5540579710144927,"[13.4, 0.0, 80.6]",3,6
0.4265217391304348,"[13.4, 0.0, 80.6]",0.2440629470672389,"[0.0, -13.4, 80.6]",6,7
0.33666666666666667,"[13.4, 0.0, 80.6]",0.3207774798927614,"[0.0, 13.4, 80.6]",6,5
0.4254918032786885,"[-2.3, -2.2, 41.3]",0.2357142857142857,"[10.6, 2.7, 39.2]",1,3
0.3945040214477212,"[0.0, 13.4, 80.6]",0.2612359550561798,"[-13.4, 0.0, 80.6]",5,4
0.4168852459016394,"[-2.3, -2.2, 41.3]",0.24056910569105688,"[3.4, -5.0, 40.8]",1,2
0.4254918032786885,"[-2.3, -2.2, 41.3]",0.24056910569105688,"[3.4, -5.0, 40.8]",1,2
0.19789915966386554,"[10.6, 2.7, 39.2]",0.472961373390558,"[0.0, -13.4, 80.6]",3,7
0.06565573770491803,"[-2.3, -2.2, 41.3]",0.590271816881259,"[0.0, -13.4, 80.6]",1,7
0.33848314606741575,"[-13.4, 0.0, 80.6]",0.3170243204577968,"[0.0, -13.4, 80.6]",4,7
0.3539325842696629,"[-13.4, 0.0, 80.6]",0.30844062947067236,"[0.0, -13.4, 80.6]",4,7
0.4085836909871245,"[0.0, -13.4, 80.6]",0.24578651685393257,"[-13.4, 0.0, 80.6]",7,4
0.11260504201680673,"[10.6, 2.7, 39.2]",0.542463768115942,"[13.4, 0.0, 80.6]",3,6
0.33848314606741575,"[-13.4, 0.0, 80.6]",0.32613941018766757,"[0.0, 13.4, 80.6]",4,5
0.2235294117647059,"[10.6, 2.7, 39.2]",0.43679775280898875,"[-13.4, 0.0, 80.6]",3,4
0.2495798319327731,"[10.6, 2.7, 39.2]",0.41853932584269665,"[-13.4, 0.0, 80.6]",3,4
0.41492753623188405,"[13.4, 0.0, 80.6]",0.24436997319034853,"[0.0, 13.4, 80.6]",6,5
0.3730204081632653,"[-3.2, 3.5, 39.6]",0.28655737704918033,"[-2.3, -2.2, 41.3]",0,1
0.39229508196721313,"[-2.3, -2.2, 41.3]",0.27138775510204083,"[-3.2, 3.5, 39.6]",1,0
0.053983739837398376,"[3.4, -5.0, 40.8]",0.6088698140200286,"[0.0, -13.4, 80.6]",2,7
0.39424489795918366,"[-3.2, 3.5, 39.6]",0.25991803278688524,"[-2.3, -2.2, 41.3]",0,1
0.43327868852459017,"[-2.3, -2.2, 41.3]",0.2277142857142857,"[-3.2, 3.5, 39.6]",1,0
0.11383673469387755,"[-3.2, 3.5, 39.6]",0.545922746781116,"[0.0, -13.4, 80.6]",0,7
0.3007755102040816,"[-3.2, 3.5, 39.6]",0.3611475409836066,"[-2.3, -2.2, 41.3]",0,1
0.4081224489795918,"[-3.2, 3.5, 39.6]",0.24639344262295085,"[-2.3, -2.2, 41.3]",0,1
0.3513590844062947,"[0.0, -13.4, 80.6]",0.30758426966292135,"[-13.4, 0.0, 80.6]",7,4
0.06281632653061224,"[-3.2, 3.5, 39.6]",0.5912921348314607,"[-13.4, 0.0, 80.6]",0,4
0.4093469387755102,"[-3.2, 3.5, 39.6]",0.25210084033613445,"[10.6, 2.7, 39.2]",0,3
0.226890756302521,"[10.6, 2.7, 39.2]",0.43679775280898875,"[-13.4, 0.0, 80.6]",3,4
0.3899856938483548,"[0.0, -13.4, 80.6]",0.2654494382022472,"[-13.4, 0.0, 80.6]",7,4
0.35550724637681164,"[13.4, 0.0, 80.6]",0.3141630901287554,"[0.0, -13.4, 80.6]",6,7
0.42634146341463414,"[3.4, -5.0, 40.8]",0.23778688524590166,"[-2.3, -2.2, 41.3]",2,1
0.4047826086956522,"[13.4, 0.0, 80.6]",0.25280898876404495,"[-13.4, 0.0, 80.6]",6,4
0.3848314606741573,"[-13.4, 0.0, 80.6]",0.28555078683834045,"[0.0, -13.4, 80.6]",4,7
0.16495934959349595,"[3.4, -5.0, 40.8]",0.48735955056179775,"[-13.4, 0.0, 80.6]",2,4
0.40459016393442626,"[-2.3, -2.2, 41.3]",0.25723577235772355,"[3.4, -5.0, 40.8]",1,2
0.4042918454935623,"[0.0, -13.4, 80.6]",0.25842696629213485,"[-13.4, 0.0, 80.6]",7,4
0.09762295081967212,"[-2.3, -2.2, 41.3]",0.5598550724637681,"[13.4, 0.0, 80.6]",1,6
0.4192753623188406,"[13.4, 0.0, 80.6]",0.23632707774798928,"[0.0, 13.4, 80.6]",6,5
0.40254691689008043,"[0.0, 13.4, 80.6]",0.25140449438202245,"[-13.4, 0.0, 80.6]",5,4
0.04444897959183674,"[-3.2, 3.5, 39.6]",0.6081460674157303,"[-13.4, 0.0, 80.6]",0,4
0.43231884057971015,"[13.4, 0.0, 80.6]",0.2205056179775281,"[-13.4, 0.0, 80.6]",6,4
0.13873469387755102,"[-3.2, 3.5, 39.6]",0.5244635193133047,"[0.0, -13.4, 80.6]",0,7
0.040367346938775514,"[-3.2, 3.5, 39.6]",0.6250670241286863,"[0.0, 13.4, 80.6]",0,5
0.0684873949579832,"[10.6, 2.7, 39.2]",0.5917391304347827,"[13.4, 0.0, 80.6]",3,6
0.1920168067226891,"[10.6, 2.7, 39.2]",0.476123595505618,"[-13.4, 0.0, 80.6]",3,4
0.3985254691689008,"[0.0, 13.4, 80.6]",0.2542134831460674,"[-13.4, 0.0, 80.6]",5,4
0.3767213114754099,"[-2.3, -2.2, 41.3]",0.2771020408163265,"[-3.2, 3.5, 39.6]",1,0
0.38655737704918036,"[-2.3, -2.2, 41.3]",0.2775102040816326,"[-3.2, 3.5, 39.6]",1,0
0.43138775510204086,"[-3.2, 3.5, 39.6]",0.2332520325203252,"[3.4, -5.0, 40.8]",0,2
0.38363265306122446,"[-3.2, 3.5, 39.6]",0.2869672131147541,"[-2.3, -2.2, 41.3]",0,1
0.39427753934191706,"[0.0, -13.4, 80.6]",0.2710674157303371,"[-13.4, 0.0, 80.6]",7,4
0.4192753623188406,"[13.4, 0.0, 80.6]",0.24978540772532187,"[0.0, -13.4, 80.6]",6,7
0.3539325842696629,"[-13.4, 0.0, 80.6]",0.30701001430615166,"[0.0, -13.4, 80.6]",4,7
0.40723577235772357,"[3.4, -5.0, 40.8]",0.2591428571428571,"[-3.2, 3.5, 39.6]",2,0
0.03731707317073171,"[3.4, -5.0, 40.8]",0.6178260869565217,"[13.4, 0.0, 80.6]",2,6
0.3328418230563003,"[0.0, 13.4, 80.6]",0.32303370786516855,"[-13.4, 0.0, 80.6]",5,4
0.35697050938337804,"[0.0, 13.4, 80.6]",0.3047826086956522,"[13.4, 0.0, 80.6]",5,6
0.4077142857142857,"[-3.2, 3.5, 39.6]",0.25504201680672267,"[10.6, 2.7, 39.2]",0,3
0.0656734693877551,"[-3.2, 3.5, 39.6]",0.587391304347826,"[13.4, 0.0, 80.6]",0,6
0.39713876967095857,"[0.0, -13.4, 80.6]",0.25777479892761396,"[0.0, 13.4, 80.6]",7,5
0.1356910569105691,"[3.4, -5.0, 40.8]",0.5280898876404494,"[-13.4, 0.0, 80.6]",2,4
0.42837078651685395,"[-13.4, 0.0, 80.6]",0.2311874105865522,"[0.0, -13.4, 80.6]",4,7
0.35260869565217395,"[13.4, 0.0, 80.6]",0.30067024128686326,"[0.0, 13.4, 80.6]",6,5
0.405265306122449,"[-3.2, 3.5, 39.6]",0.2617073170731707,"[3.4, -5.0, 40.8]",0,2
0.38447154471544714,"[3.4, -5.0, 40.8]",0.27546938775510205,"[-3.2, 3.5, 39.6]",2,0
0.11658536585365854,"[3.4, -5.0, 40.8]",0.5406166219839142,"[0.0, 13.4, 80.6]",2,5
0.15276422764227643,"[3.4, -5.0, 40.8]",0.5126404494382022,"[-13.4, 0.0, 80.6]",2,4
0.3995121951219512,"[3.4, -5.0, 40.8]",0.2578688524590164,"[-2.3, -2.2, 41.3]",2,1
0.4134285714285714,"[-3.2, 3.5, 39.6]",0.25622950819672136,"[-2.3, -2.2, 41.3]",0,1
0.24369747899159663,"[10.6, 2.7, 39.2]",0.4101123595505618,"[-13.4, 0.0, 80.6]",3,4
0.36235955056179775,"[-13.4, 0.0, 80.6]",0.2902898550724638,"[13.4, 0.0, 80.6]",4,6
0.4028163265306122,"[-3.2, 3.5, 39.6]",0.2511382113821138,"[3.4, -5.0, 40.8]",0,2
0.09147540983606557,"[-2.3, -2.2, 41.3]",0.5772463768115942,"[13.4, 0.0, 80.6]",1,6
0.048122448979591836,"[-3.2, 3.5, 39.6]",0.6221739130434782,"[13.4, 0.0, 80.6]",0,6
0.41595174262734586,"[0.0, 13.4, 80.6]",0.25140449438202245,"[-13.4, 0.0, 80.6]",5,4
0.38040983606557377,"[-2.3, -2.2, 41.3]",0.2767479674796748,"[3.4, -5.0, 40.8]",1,2
0.40118367346938777,"[-3.2, 3.5, 39.6]",0.25723577235772355,"[3.4, -5.0, 40.8]",0,2
0.14975510204081632,"[-3.2, 3.5, 39.6]",0.5201716738197425,"[0.0, -13.4, 80.6]",0,7
0.40560975609756095,"[3.4, -5.0, 40.8]",0.2525409836065574,"[-2.3, -2.2, 41.3]",2,1
0.07710204081632653,"[-3.2, 3.5, 39.6]",0.5773962804005722,"[0.0, -13.4, 80.6]",0,7
0.3556509298998569,"[0.0, -13.4, 80.6]",0.3154155495978552,"[0.0, 13.4, 80.6]",7,5
0.3455056179775281,"[-13.4, 0.0, 80.6]",0.31005361930294906,"[0.0, 13.4, 80.6]",4,5
0.3930204081632653,"[-3.2, 3.5, 39.6]",0.2714285714285714,"[10.6, 2.7, 39.2]",0,3
0.36797752808988765,"[-13.4, 0.0, 80.6]",0.2941344778254649,"[0.0, -13.4, 80.6]",4,7
0.3583109919571046,"[0.0, 13.4, 80.6]",0.30196629213483145,"[-13.4, 0.0, 80.6]",5,4
0.38526530612244897,"[-3.2, 3.5, 39.6]",0.2747899159663866,"[10.6, 2.7, 39.2]",0,3
0.10377049180327869,"[-2.3, -2.2, 41.3]",0.5607238605898124,"[0.0, 13.4, 80.6]",1,5
0.08781512605042016,"[10.6, 2.7, 39.2]",0.5660857908847186,"[0.0, 13.4, 80.6]",3,5
0.4003673469387755,"[-3.2, 3.5, 39.6]",0.25439024390243903,"[3.4, -5.0, 40.8]",0,2
0.09710204081632653,"[-3.2, 3.5, 39.6]",0.561304347826087,"[13.4, 0.0, 80.6]",0,6
0.3771101573676681,"[0.0, -13.4, 80.6]",0.27869565217391307,"[13.4, 0.0, 80.6]",7,6
0.4201639344262295,"[-2.3, -2.2, 41.3]",0.23813008130081298,"[3.4, -5.0, 40.8]",1,2
0.35260869565217395,"[13.4, 0.0, 80.6]",0.30067024128686326,"[0.0, 13.4, 80.6]",6,5
0.21638655462184875,"[10.6, 2.7, 39.2]",0.4443490701001431,"[0.0, -13.4, 80.6]",3,7
0.3893469387755102,"[-3.2, 3.5, 39.6]",0.27385245901639343,"[-2.3, -2.2, 41.3]",0,1
0.4243204577968527,"[0.0, -13.4, 80.6]",0.2303370786516854,"[-13.4, 0.0, 80.6]",7,4
0.39915966386554624,"[10.6, 2.7, 39.2]",0.2628163265306122,"[-3.2, 3.5, 39.6]",3,0
0.4308130081300813,"[3.4, -5.0, 40.8]",0.22730612244897958,"[-3.2, 3.5, 39.6]",2,0
0.3595505617977528,"[-13.4, 0.0, 80.6]",0.3076811594202899,"[13.4, 0.0, 80.6]",4,6
0.39762295081967214,"[-2.3, -2.2, 41.3]",0.2615918367346939,"[-3.2, 3.5, 39.6]",1,0
0.4,"[0.0, -13.4, 80.6]",0.2569565217391305,"[13.4, 0.0, 80.6]",7,6
0.06032786885245901,"[-2.3, -2.2, 41.3]",0.5960869565217392,"[13.4, 0.0, 80.6]",1,6
0.3422252010723861,"[0.0, 13.4, 80.6]",0.31741573033707865,"[-13.4, 0.0, 80.6]",5,4
0.35814606741573035,"[-13.4, 0.0, 80.6]",0.297536231884058,"[13.4, 0.0, 80.6]",4,6
0.3930204081632653,"[-3.2, 3.5, 39.6]",0.27139344262295084,"[-2.3, -2.2, 41.3]",0,1
0.4181147540983607,"[-2.3, -2.2, 41.3]",0.24056910569105688,"[3.4, -5.0, 40.8]",1,2
0.3705737704918033,"[-2.3, -2.2, 41.3]",0.29016326530612246,"[-3.2, 3.5, 39.6]",1,0
0.4173983739837398,"[3.4, -5.0, 40.8]",0.23942622950819675,"[-2.3, -2.2, 41.3]",2,1
0.41383673469387755,"[-3.2, 3.5, 39.6]",0.24033613445378152,"[10.6, 2.7, 39.2]",0,3
0.3690348525469169,"[0.0, 13.4, 80.6]",0.2893258426966292,"[-13.4, 0.0, 80.6]",5,4
0.11179591836734692,"[-3.2, 3.5, 39.6]",0.5545064377682404,"[0.0, -13.4, 80.6]",0,7
0.403887399463807,"[0.0, 13.4, 80.6]",0.2542134831460674,"[-13.4, 0.0, 80.6]",5,4
0.3815942028985507,"[13.4, 0.0, 80.6]",0.28125894134477825,"[0.0, -13.4, 80.6]",6,7
0.3971020408163265,"[-3.2, 3.5, 39.6]",0.25588235294117645,"[10.6, 2.7, 39.2]",0,3
0.2995510204081633,"[-3.2, 3.5, 39.6]",0.36688524590163935,"[-2.3, -2.2, 41.3]",0,1
0.41596638655462187,"[10.6, 2.7, 39.2]",0.2440408163265306,"[-3.2, 3.5, 39.6]",3,0
0.3743967828418231,"[0.0, 13.4, 80.6]",0.2808988764044944,"[-13.4, 0.0, 80.6]",5,4
0.12471544715447155,"[3.4, -5.0, 40.8]",0.5379213483146067,"[-13.4, 0.0, 80.6]",2,4
0.14869918699186993,"[3.4, -5.0, 40.8]",0.5056179775280899,"[-13.4, 0.0, 80.6]",2,4
0.34277539341917024,"[0.0, -13.4, 80.6]",0.324438202247191,"[-13.4, 0.0, 80.6]",7,4
0.1348780487804878,"[3.4, -5.0, 40.8]",0.5339142091152815,"[0.0, 13.4, 80.6]",2,5
0.38901639344262295,"[-2.3, -2.2, 41.3]",0.2656734693877551,"[-3.2, 3.5, 39.6]",1,0
0.3650134048257373,"[0.0, 13.4, 80.6]",0.2902898550724638,"[13.4, 0.0, 80.6]",5,6
0.0746530612244898,"[-3.2, 3.5, 39.6]",0.5859420289855073,"[13.4, 0.0, 80.6]",0,6
0.14138211382113822,"[3.4, -5.0, 40.8]",0.5252808988764045,"[-13.4, 0.0, 80.6]",2,4
0.09721311475409836,"[-2.3, -2.2, 41.3]",0.5567024128686328,"[0.0, 13.4, 80.6]",1,5
0.11628571428571427,"[-3.2, 3.5, 39.6]",0.5410144927536232,"[13.4, 0.0, 80.6]",0,6
0.4263114754098361,"[-2.3, -2.2, 41.3]",0.24567346938775508,"[-3.2, 3.5, 39.6]",1,0
0.08487394957983194,"[10.6, 2.7, 39.2]",0.5848525469168901,"[0.0, 13.4, 80.6]",3,5
0.39463768115942033,"[13.4, 0.0, 80.6]",0.26838340486409157,"[0.0, -13.4, 80.6]",6,7
0.40581967213114756,"[-2.3, -2.2, 41.3]",0.2530204081632653,"[-3.2, 3.5, 39.6]",1,0
0.16092436974789917,"[10.6, 2.7, 39.2]",0.500402144772118,"[0.0, 13.4, 80.6]",3,5
0.13203252032520327,"[3.4, -5.0, 40.8]",0.5252808988764045,"[-13.4, 0.0, 80.6]",2,4
0.09707317073170732,"[3.4, -5.0, 40.8]",0.5575842696629213,"[-13.4, 0.0, 80.6]",2,4
0.3707865168539326,"[-13.4, 0.0, 80.6]",0.29262734584450406,"[0.0, 13.4, 80.6]",4,5
0.3728183118741059,"[0.0, -13.4, 80.6]",0.28159420289855075,"[13.4, 0.0, 80.6]",7,6
0.11647540983606557,"[-2.3, -2.2, 41.3]",0.5419571045576408,"[0.0, 13.4, 80.6]",1,5
0.3810991957104558,"[0.0, 13.4, 80.6]",0.2851123595505618,"[-13.4, 0.0, 80.6]",5,4
0.11302040816326529,"[-3.2, 3.5, 39.6]",0.5502145922746782,"[0.0, -13.4, 80.6]",0,7
0.04485714285714286,"[-3.2, 3.5, 39.6]",0.6137640449438202,"[-13.4, 0.0, 80.6]",0,4
0.4113877551020408,"[-3.2, 3.5, 39.6]",0.24762295081967214,"[-2.3, -2.2, 41.3]",0,1
0.07873469387755103,"[-3.2, 3.5, 39.6]",0.5757971014492754,"[13.4, 0.0, 80.6]",0,6
0.39587755102040817,"[-3.2, 3.5, 39.6]",0.2623770491803279,"[-2.3, -2.2, 41.3]",0,1
0.32882037533512065,"[0.0, 13.4, 80.6]",0.32724719101123595,"[-13.4, 0.0, 80.6]",5,4
0.4074590163934426,"[-2.3, -2.2, 41.3]",0.25546938775510203,"[-3.2, 3.5, 39.6]",1,0
0.11932773109243698,"[10.6, 2.7, 39.2]",0.5379356568364612,"[0.0, 13.4, 80.6]",3,5
0.0771311475409836,"[-2.3, -2.2, 41.3]",0.579490616621984,"[0.0, 13.4, 80.6]",1,5
0.41016326530612246,"[-3.2, 3.5, 39.6]",0.2605042016806723,"[10.6, 2.7, 39.2]",0,3
0.14967213114754097,"[-2.3, -2.2, 41.3]",0.5192753623188406,"[13.4, 0.0, 80.6]",1,6
0.41220408163265304,"[-3.2, 3.5, 39.6]",0.2413821138211382,"[3.4, -5.0, 40.8]",0,2
0.15073170731707317,"[3.4, -5.0, 40.8]",0.5168539325842697,"[-13.4, 0.0, 80.6]",2,4
0.1021311475409836,"[-2.3, -2.2, 41.3]",0.5634048257372655,"[0.0, 13.4, 80.6]",1,5
0.3791428571428571,"[-3.2, 3.5, 39.6]",0.2804098360655738,"[-2.3, -2.2, 41.3]",0,1
0.33991416309012873,"[0.0, -13.4, 80.6]",0.32507246376811594,"[13.4, 0.0, 80.6]",7,6
0.4039837398373984,"[3.4, -5.0, 40.8]",0.2542016806722689,"[10.6, 2.7, 39.2]",2,3
0.11073770491803278,"[-2.3, -2.2, 41.3]",0.5555072463768116,"[13.4, 0.0, 80.6]",1,6
0.3957081545064378,"[0.0, -13.4, 80.6]",0.26275362318840584,"[13.4, 0.0, 80.6]",7,6
0.3832520325203252,"[3.4, -5.0, 40.8]",0.2758775510204082,"[-3.2, 3.5, 39.6]",2,0
0.10172131147540983,"[-2.3, -2.2, 41.3]",0.5607238605898124,"[0.0, 13.4, 80.6]",1,5
0.09117647058823529,"[10.6, 2.7, 39.2]",0.5727882037533513,"[0.0, 13.4, 80.6]",3,5
0.06722689075630252,"[10.6, 2.7, 39.2]",0.6018840579710145,"[13.4, 0.0, 80.6]",3,6
0.41647540983606557,"[-2.3, -2.2, 41.3]",0.23991596638655463,"[10.6, 2.7, 39.2]",1,3
0.39260162601626014,"[3.4, -5.0, 40.8]",0.25991803278688524,"[-2.3, -2.2, 41.3]",2,1
0.0946530612244898,"[-3.2, 3.5, 39.6]",0.561304347826087,"[13.4, 0.0, 80.6]",0,6
0.11360655737704918,"[-2.3, -2.2, 41.3]",0.5432975871313673,"[0.0, 13.4, 80.6]",1,5
0.3584057971014493,"[13.4, 0.0, 80.6]",0.30414878397711015,"[0.0, -13.4, 80.6]",6,7
0.3342696629213483,"[-13.4, 0.0, 80.6]",0.32417739628040054,"[0.0, -13.4, 80.6]",4,7
0.1808130081300813,"[3.4, -5.0, 40.8]",0.4816353887399464,"[0.0, 13.4, 80.6]",2,5
0.11914285714285713,"[-3.2, 3.5, 39.6]",0.5439130434782609,"[13.4, 0.0, 80.6]",0,6
0.3484978540772532,"[0.0, -13.4, 80.6]",0.31927536231884057,"[13.4, 0.0, 80.6]",7,6
0.13383673469387755,"[-3.2, 3.5, 39.6]",0.5279710144927536,"[13.4, 0.0, 80.6]",0,6
0.06237704918032787,"[-2.3, -2.2, 41.3]",0.5960869565217392,"[13.4, 0.0, 80.6]",1,6
0.17508196721311475,"[-2.3, -2.2, 41.3]",0.4917391304347826,"[13.4, 0.0, 80.6]",1,6
0.04327731092436975,"[10.6, 2.7, 39.2]",0.6149275362318841,"[13.4, 0.0, 80.6]",3,6
0.040336134453781515,"[10.6, 2.7, 39.2]",0.6265217391304349,"[13.4, 0.0, 80.6]",3,6
0.3806179775280899,"[-13.4, 0.0, 80.6]",0.29127324749642347,"[0.0, -13.4, 80.6]",4,7
0.037394957983193276,"[10.6, 2.7, 39.2]",0.6236231884057971,"[13.4, 0.0, 80.6]",3,6
